u,i,ts,label,idx
14,68,888103611.0,1,74033
169,269,888103632.0,1,74034
14,431,888103646.0,1,74035
14,400,888103646.0,1,74036
14,1034,888103646.0,1,74037
14,452,888103646.0,1,74038
169,630,888103666.0,1,74039
14,264,888103671.0,1,74040
14,118,888103671.0,1,74041
14,465,888103703.0,1,74042
14,318,888103703.0,1,74043
14,387,888103704.0,1,74044
169,252,888103725.0,1,74045
169,261,888103725.0,1,74046
14,520,888103729.0,1,74047
14,12,888103729.0,1,74048
14,283,888103775.0,1,74049
14,812,888103812.0,1,74050
14,28,888103812.0,1,74051
14,595,888103812.0,1,74052
14,499,888103812.0,1,74053
14,423,888103812.0,1,74054
14,855,888103812.0,1,74055
14,121,888103840.0,1,74056
14,783,888103840.0,1,74057
14,172,888103872.0,1,74058
14,440,888103872.0,1,74059
14,293,888103872.0,1,74060
14,308,888103872.0,1,74061
14,81,888103906.0,1,74062
14,16,888103906.0,1,74063
14,375,888103906.0,1,74064
169,357,888103929.0,1,74065
169,1069,888103929.0,1,74066
169,522,888103929.0,1,74067
14,805,888103942.0,1,74068
14,643,888103942.0,1,74069
14,552,888103942.0,1,74070
169,661,888103968.0,1,74071
169,512,888103969.0,1,74072
169,140,888103969.0,1,74073
14,973,888103971.0,1,74074
14,740,888103971.0,1,74075
169,153,888103988.0,1,74076
14,870,888103999.0,1,74077
14,470,888104030.0,1,74078
14,669,888104030.0,1,74079
14,1099,888104030.0,1,74080
14,227,888104030.0,1,74081
169,52,888104032.0,1,74082
169,534,888104032.0,1,74083
169,355,888104032.0,1,74084
169,73,888104032.0,1,74085
14,610,888104057.0,1,74086
14,670,888104057.0,1,74087
169,597,888104063.0,1,74088
169,24,888104063.0,1,74089
169,873,888104063.0,1,74090
169,49,888104063.0,1,74091
14,455,888104085.0,1,74092
169,595,888104087.0,1,74093
169,209,888104087.0,1,74094
14,762,888104116.0,1,74095
14,695,888104116.0,1,74096
14,406,888104117.0,1,74097
169,364,888104122.0,1,74098
169,204,888104122.0,1,74099
169,133,888104122.0,1,74100
169,695,888104122.0,1,74101
169,647,888104123.0,1,74102
169,242,888104150.0,1,74103
169,969,888104150.0,1,74104
169,68,888104150.0,1,74105
169,387,888104150.0,1,74106
169,148,888104150.0,1,74107
14,64,888104153.0,1,74108
14,587,888104153.0,1,74109
14,577,888104154.0,1,74110
14,487,888104154.0,1,74111
14,20,888104154.0,1,74112
14,1031,888104154.0,1,74113
14,262,888104188.0,1,74114
14,358,888104188.0,1,74115
14,573,888104188.0,1,74116
14,472,888104188.0,1,74117
169,552,888104191.0,1,74118
169,302,888104191.0,1,74119
169,278,888104191.0,1,74120
169,151,888104191.0,1,74121
169,502,888104191.0,1,74122
169,120,888104213.0,1,74123
169,141,888104213.0,1,74124
169,406,888104213.0,1,74125
14,710,888104219.0,1,74126
14,1277,888104219.0,1,74127
14,735,888104219.0,1,74128
169,501,888104234.0,1,74129
169,77,888104258.0,1,74130
169,10,888104258.0,1,74131
169,902,888104258.0,1,74132
169,665,888104258.0,1,74133
14,1043,888104281.0,1,74134
14,516,888104281.0,1,74135
14,961,888104281.0,1,74136
14,970,888104281.0,1,74137
169,427,888104283.0,1,74138
169,771,888104283.0,1,74139
14,604,888104313.0,1,74140
14,667,888104313.0,1,74141
14,1106,888104313.0,1,74142
14,79,888104313.0,1,74143
169,1114,888104322.0,1,74144
169,87,888104322.0,1,74145
169,259,888104322.0,1,74146
14,705,888104353.0,1,74147
14,178,888104353.0,1,74148
14,789,888104353.0,1,74149
169,17,888104382.0,1,74150
169,158,888104382.0,1,74151
14,1226,888104393.0,1,74152
14,718,888104393.0,1,74153
169,452,888104402.0,1,74154
169,136,888104419.0,1,74155
169,765,888104446.0,1,74156
169,1013,888104446.0,1,74157
14,615,888104456.0,1,74158
14,14,888104457.0,1,74159
14,1057,888104457.0,1,74160
14,3,888104457.0,1,74161
14,80,888104457.0,1,74162
14,59,888104487.0,1,74163
14,323,888104487.0,1,74164
169,196,888104495.0,1,74165
169,267,888104521.0,1,74166
169,644,888104521.0,1,74167
14,1356,888104522.0,1,74168
14,82,888104522.0,1,74169
14,566,888104522.0,1,74170
14,874,888104522.0,1,74171
169,613,888104541.0,1,74172
14,741,888104554.0,1,74173
14,1134,888104554.0,1,74174
14,557,888104554.0,1,74175
169,59,888104559.0,1,74176
169,770,888104588.0,1,74177
169,656,888104588.0,1,74178
14,1528,888104589.0,1,74179
169,173,888104625.0,1,74180
169,178,888104625.0,1,74181
169,124,888104659.0,1,74182
169,306,888104659.0,1,74183
169,190,888104684.0,1,74184
169,1422,888104684.0,1,74185
169,181,888104715.0,1,74186
169,1126,888104737.0,1,74187
169,555,888104767.0,1,74188
169,523,888104805.0,1,74189
169,483,888104834.0,1,74190
169,365,888104940.0,1,74191
169,254,888105081.0,1,74192
169,112,888105081.0,1,74193
169,581,888105081.0,1,74194
169,29,888105115.0,1,74195
169,247,888105116.0,1,74196
169,93,888105116.0,1,74197
169,431,888105116.0,1,74198
169,239,888105140.0,1,74199
169,191,888105140.0,1,74200
169,256,888105140.0,1,74201
169,592,888105197.0,1,74202
169,170,888105197.0,1,74203
169,108,888105197.0,1,74204
169,629,888105197.0,1,74205
169,623,888105197.0,1,74206
169,574,888105197.0,1,74207
169,22,888105254.0,1,74208
169,399,888105254.0,1,74209
169,569,888105254.0,1,74210
169,240,888105254.0,1,74211
169,34,888105287.0,1,74212
169,32,888105287.0,1,74213
169,38,888105287.0,1,74214
169,235,888105287.0,1,74215
169,5,888105311.0,1,74216
169,161,888105312.0,1,74217
169,888,888105312.0,1,74218
169,359,888105312.0,1,74219
169,677,888105312.0,1,74220
169,186,888105337.0,1,74221
169,561,888105338.0,1,74222
169,311,888105338.0,1,74223
169,697,888105338.0,1,74224
169,549,888105338.0,1,74225
169,118,888105364.0,1,74226
169,856,888105364.0,1,74227
169,567,888105387.0,1,74228
169,622,888105387.0,1,74229
169,216,888105387.0,1,74230
169,200,888105419.0,1,74231
169,948,888105419.0,1,74232
169,297,888105419.0,1,74233
169,408,888105439.0,1,74234
169,440,888105472.0,1,74235
169,97,888105473.0,1,74236
169,590,888105473.0,1,74237
169,333,888105473.0,1,74238
169,79,888105473.0,1,74239
169,702,888105510.0,1,74240
169,547,888105548.0,1,74241
169,390,888105548.0,1,74242
169,433,888105549.0,1,74243
169,119,888105587.0,1,74244
169,418,888105587.0,1,74245
169,423,888105587.0,1,74246
169,31,888105587.0,1,74247
169,389,888105612.0,1,74248
169,101,888105612.0,1,74249
169,1071,888105612.0,1,74250
169,82,888105636.0,1,74251
169,556,888105636.0,1,74252
169,1180,888105636.0,1,74253
169,208,888105665.0,1,74254
169,472,888105665.0,1,74255
169,657,888105665.0,1,74256
169,217,888105691.0,1,74257
169,102,888105691.0,1,74258
169,166,888105691.0,1,74259
169,482,888105714.0,1,74260
169,244,888105714.0,1,74261
169,517,888105714.0,1,74262
169,57,888105714.0,1,74263
169,356,888105743.0,1,74264
169,528,888105743.0,1,74265
169,53,888105743.0,1,74266
169,931,888105765.0,1,74267
169,341,888105784.0,1,74268
169,221,888105823.0,1,74269
169,864,888105823.0,1,74270
169,496,888105823.0,1,74271
169,138,888105823.0,1,74272
169,189,888105823.0,1,74273
169,754,888105846.0,1,74274
169,533,888105846.0,1,74275
169,571,888105873.0,1,74276
169,47,888105873.0,1,74277
169,296,888105902.0,1,74278
169,249,888105902.0,1,74279
169,321,888105902.0,1,74280
169,1276,888105922.0,1,74281
169,276,888105940.0,1,74282
169,579,888105993.0,1,74283
169,71,888105993.0,1,74284
169,746,888105993.0,1,74285
169,262,888105993.0,1,74286
169,15,888106016.0,1,74287
169,670,888106044.0,1,74288
169,500,888106044.0,1,74289
169,957,888106044.0,1,74290
169,703,888106044.0,1,74291
169,291,888106078.0,1,74292
169,318,888106106.0,1,74293
169,529,888106106.0,1,74294
169,411,888106106.0,1,74295
169,273,888106106.0,1,74296
169,250,888106181.0,1,74297
169,81,888106182.0,1,74298
169,203,888106182.0,1,74299
169,169,888106182.0,1,74300
169,78,888106322.0,1,74301
169,449,888106322.0,1,74302
26,130,888112484.0,1,74303
633,1143,888123195.0,1,74304
633,134,888123262.0,1,74305
97,1292,888155294.0,1,74306
860,681,888169119.0,1,74307
42,184,888177040.0,1,74308
42,4,888177040.0,1,74309
42,751,888177097.0,1,74310
42,139,888177170.0,1,74311
42,719,888177170.0,1,74312
42,594,888177213.0,1,74313
42,881,888177213.0,1,74314
42,49,888177364.0,1,74315
98,491,888177393.0,1,74316
98,184,888177393.0,1,74317
42,298,888177402.0,1,74318
501,245,888178129.0,1,74319
501,652,888178161.0,1,74320
262,280,888179565.0,1,74321
262,60,888179565.0,1,74322
262,719,888179565.0,1,74323
262,652,888179565.0,1,74324
262,130,888179565.0,1,74325
262,157,888179602.0,1,74326
262,48,888179602.0,1,74327
262,511,888179625.0,1,74328
262,691,888179647.0,1,74329
262,95,888179694.0,1,74330
262,72,888179694.0,1,74331
262,594,888179694.0,1,74332
262,860,888179713.0,1,74333
262,117,888179772.0,1,74334
262,814,888179772.0,1,74335
262,881,888179788.0,1,74336
262,252,888179788.0,1,74337
262,144,888179833.0,1,74338
262,376,888179833.0,1,74339
262,274,888179833.0,1,74340
262,175,888179833.0,1,74341
262,815,888179913.0,1,74342
262,955,888179928.0,1,74343
262,909,888179948.0,1,74344
262,395,888179980.0,1,74345
262,1273,888179980.0,1,74346
262,466,888179980.0,1,74347
262,997,888179980.0,1,74348
262,245,888179980.0,1,74349
262,578,888179980.0,1,74350
262,903,888179981.0,1,74351
262,115,888179981.0,1,74352
262,1292,888179981.0,1,74353
262,4,888179981.0,1,74354
262,255,888180018.0,1,74355
262,1042,888180018.0,1,74356
262,1120,888180018.0,1,74357
262,325,888180018.0,1,74358
262,491,888180018.0,1,74359
262,1512,888180018.0,1,74360
262,1078,888180018.0,1,74361
262,1607,888180018.0,1,74362
262,1560,888180018.0,1,74363
262,824,888180049.0,1,74364
262,1377,888180049.0,1,74365
262,671,888180049.0,1,74366
262,863,888180049.0,1,74367
262,1184,888180049.0,1,74368
262,713,888180049.0,1,74369
262,1343,888180049.0,1,74370
262,0,888180049.0,1,74371
262,1231,888180049.0,1,74372
262,1637,888180049.0,1,74373
262,1117,888180081.0,1,74374
262,680,888180081.0,1,74375
262,1200,888180081.0,1,74376
262,1000,888180081.0,1,74377
262,1392,888180081.0,1,74378
262,171,888180081.0,1,74379
262,751,888180082.0,1,74380
262,810,888180082.0,1,74381
262,1341,888180082.0,1,74382
262,1305,888180082.0,1,74383
262,1,888180227.0,1,74384
463,307,888183325.0,1,74385
236,4,888185561.0,1,74386
236,342,888185606.0,1,74387
236,78,888185606.0,1,74388
236,673,888185677.0,1,74389
236,239,888185677.0,1,74390
236,873,888185677.0,1,74391
236,240,888185677.0,1,74392
236,693,888185677.0,1,74393
236,431,888185677.0,1,74394
236,49,888185677.0,1,74395
236,725,888185735.0,1,74396
236,730,888185735.0,1,74397
236,148,888185735.0,1,74398
236,58,888185735.0,1,74399
236,502,888185735.0,1,74400
236,571,888185777.0,1,74401
236,273,888185777.0,1,74402
236,170,888185777.0,1,74403
236,185,888185777.0,1,74404
236,494,888185777.0,1,74405
236,359,888185778.0,1,74406
236,297,888185853.0,1,74407
236,695,888185854.0,1,74408
236,9,888185854.0,1,74409
236,390,888185906.0,1,74410
236,111,888185906.0,1,74411
236,229,888185906.0,1,74412
236,629,888185906.0,1,74413
236,740,888185906.0,1,74414
236,754,888185906.0,1,74415
236,172,888185906.0,1,74416
236,436,888185947.0,1,74417
236,200,888185947.0,1,74418
236,732,888185947.0,1,74419
236,1097,888185947.0,1,74420
236,408,888186093.0,1,74421
236,618,888186093.0,1,74422
318,554,888189331.0,1,74423
868,280,888192202.0,1,74424
868,608,888192202.0,1,74425
868,325,888192286.0,1,74426
868,72,888192315.0,1,74427
868,104,888192315.0,1,74428
868,184,888192315.0,1,74429
868,269,888192349.0,1,74430
868,117,888192475.0,1,74431
868,713,888192475.0,1,74432
868,838,888192475.0,1,74433
868,620,888192475.0,1,74434
868,171,888192475.0,1,74435
868,1116,888192475.0,1,74436
868,360,888192475.0,1,74437
868,1398,888192475.0,1,74438
868,404,888192475.0,1,74439
868,346,888192475.0,1,74440
868,881,888192689.0,1,74441
868,115,888192689.0,1,74442
868,944,888192689.0,1,74443
868,1184,888192689.0,1,74444
868,466,888192689.0,1,74445
868,519,888192689.0,1,74446
868,497,888192689.0,1,74447
868,1341,888192689.0,1,74448
868,997,888192743.0,1,74449
868,261,888192744.0,1,74450
868,1273,888192744.0,1,74451
868,397,888192744.0,1,74452
868,839,888192744.0,1,74453
868,1225,888192744.0,1,74454
868,641,888192745.0,1,74455
868,1208,888192745.0,1,74456
868,1120,888192858.0,1,74457
868,719,888192858.0,1,74458
868,960,888192858.0,1,74459
868,511,888192858.0,1,74460
868,0,888192858.0,1,74461
868,1343,888192858.0,1,74462
868,680,888192858.0,1,74463
868,4,888192859.0,1,74464
868,842,888192859.0,1,74465
868,130,888192859.0,1,74466
868,764,888192909.0,1,74467
868,356,888192925.0,1,74468
868,1,888192970.0,1,74469
868,157,888192970.0,1,74470
868,863,888192970.0,1,74471
868,491,888192970.0,1,74472
868,339,888192971.0,1,74473
868,1512,888192971.0,1,74474
868,652,888192971.0,1,74475
868,1017,888192971.0,1,74476
868,860,888192971.0,1,74477
868,189,888193081.0,1,74478
868,359,888193081.0,1,74479
868,259,888193136.0,1,74480
868,1248,888193136.0,1,74481
868,1564,888193136.0,1,74482
868,739,888193136.0,1,74483
868,222,888193136.0,1,74484
868,1285,888193136.0,1,74485
868,1170,888193136.0,1,74486
868,289,888193136.0,1,74487
868,452,888193136.0,1,74488
868,695,888193136.0,1,74489
868,58,888193176.0,1,74490
868,101,888193176.0,1,74491
868,915,888193177.0,1,74492
868,408,888193177.0,1,74493
868,538,888193177.0,1,74494
868,216,888193177.0,1,74495
868,102,888193177.0,1,74496
868,256,888193177.0,1,74497
868,161,888193177.0,1,74498
868,758,888193177.0,1,74499
868,112,888193274.0,1,74500
868,229,888193274.0,1,74501
868,589,888193275.0,1,74502
868,357,888193275.0,1,74503
868,324,888193275.0,1,74504
868,403,888193275.0,1,74505
868,482,888193275.0,1,74506
868,347,888193275.0,1,74507
868,156,888193275.0,1,74508
868,456,888193275.0,1,74509
868,52,888193335.0,1,74510
868,618,888193335.0,1,74511
868,145,888193336.0,1,74512
868,622,888193336.0,1,74513
868,231,888193336.0,1,74514
868,62,888193337.0,1,74515
868,629,888193337.0,1,74516
868,476,888193337.0,1,74517
868,499,888193338.0,1,74518
868,47,888193338.0,1,74519
868,321,888193383.0,1,74520
868,654,888193384.0,1,74521
868,89,888193384.0,1,74522
868,166,888193384.0,1,74523
868,46,888193385.0,1,74524
868,273,888193385.0,1,74525
868,179,888193385.0,1,74526
868,77,888193386.0,1,74527
868,567,888193386.0,1,74528
868,590,888193541.0,1,74529
868,310,888193541.0,1,74530
868,45,888193541.0,1,74531
868,143,888193541.0,1,74532
868,973,888193541.0,1,74533
868,264,888193541.0,1,74534
868,1064,888193541.0,1,74535
868,134,888193541.0,1,74536
868,320,888193541.0,1,74537
868,293,888193541.0,1,74538
448,554,888201923.0,1,74539
448,115,888201942.0,1,74540
448,574,888202258.0,1,74541
448,879,888202271.0,1,74542
448,569,888202307.0,1,74543
52,289,888202532.0,1,74544
52,719,888202532.0,1,74545
52,157,888202749.0,1,74546
52,60,888202787.0,1,74547
448,226,888202813.0,1,74548
52,395,888202814.0,1,74549
52,49,888202899.0,1,74550
52,387,888202899.0,1,74551
52,209,888202941.0,1,74552
52,512,888202941.0,1,74553
52,501,888202941.0,1,74554
448,518,888203015.0,1,74555
52,63,888203018.0,1,74556
52,631,888203018.0,1,74557
52,665,888203018.0,1,74558
52,364,888203053.0,1,74559
52,502,888203053.0,1,74560
52,24,888203053.0,1,74561
52,103,888203053.0,1,74562
448,99,888203066.0,1,74563
52,977,888203095.0,1,74564
52,695,888203095.0,1,74565
52,83,888203095.0,1,74566
52,242,888203095.0,1,74567
52,281,888203128.0,1,74568
52,1076,888203128.0,1,74569
52,141,888203129.0,1,74570
448,623,888203147.0,1,74571
52,577,888203175.0,1,74572
52,487,888203175.0,1,74573
52,198,888203175.0,1,74574
52,392,888203175.0,1,74575
52,176,888203175.0,1,74576
52,188,888203234.0,1,74577
52,133,888203234.0,1,74578
52,23,888203234.0,1,74579
52,148,888203234.0,1,74580
52,28,888203234.0,1,74581
52,86,888203270.0,1,74582
52,267,888203270.0,1,74583
52,452,888203270.0,1,74584
52,682,888203270.0,1,74585
52,204,888203270.0,1,74586
52,956,888203313.0,1,74587
52,403,888203313.0,1,74588
52,1233,888203313.0,1,74589
52,870,888203313.0,1,74590
52,564,888203343.0,1,74591
52,861,888203343.0,1,74592
52,336,888203371.0,1,74593
52,77,888203371.0,1,74594
52,432,888203415.0,1,74595
52,762,888203415.0,1,74596
52,530,888203415.0,1,74597
52,419,888203415.0,1,74598
52,971,888203449.0,1,74599
52,17,888203449.0,1,74600
52,406,888203449.0,1,74601
52,68,888203449.0,1,74602
52,739,888203482.0,1,74603
52,531,888203482.0,1,74604
52,136,888203578.0,1,74605
52,906,888203578.0,1,74606
52,302,888203579.0,1,74607
52,1114,888203579.0,1,74608
52,413,888203579.0,1,74609
52,613,888203579.0,1,74610
52,415,888203610.0,1,74611
52,781,888203610.0,1,74612
52,278,888203610.0,1,74613
52,809,888203610.0,1,74614
52,181,888203658.0,1,74615
52,552,888203658.0,1,74616
52,1036,888203658.0,1,74617
52,131,888203658.0,1,74618
52,228,888203658.0,1,74619
52,771,888203659.0,1,74620
52,525,888203708.0,1,74621
52,365,888203708.0,1,74622
52,675,888203709.0,1,74623
52,306,888203749.0,1,74624
52,707,888203750.0,1,74625
52,173,888203814.0,1,74626
52,233,888203814.0,1,74627
52,1077,888203865.0,1,74628
52,445,888203865.0,1,74629
52,196,888203900.0,1,74630
52,1178,888203900.0,1,74631
52,416,888203959.0,1,74632
52,190,888203959.0,1,74633
52,849,888203959.0,1,74634
52,455,888203959.0,1,74635
650,214,888204230.0,1,74636
52,297,888204260.0,1,74637
52,506,888204260.0,1,74638
52,725,888204260.0,1,74639
52,44,888204260.0,1,74640
52,408,888204260.0,1,74641
52,156,888204260.0,1,74642
52,326,888204260.0,1,74643
52,384,888204309.0,1,74644
52,66,888204309.0,1,74645
52,239,888204309.0,1,74646
52,174,888204309.0,1,74647
52,347,888204309.0,1,74648
52,496,888204309.0,1,74649
52,36,888204309.0,1,74650
52,145,888204349.0,1,74651
52,200,888204349.0,1,74652
52,31,888204349.0,1,74653
52,240,888204349.0,1,74654
52,359,888204349.0,1,74655
52,220,888204349.0,1,74656
52,433,888204389.0,1,74657
52,390,888204389.0,1,74658
52,561,888204389.0,1,74659
52,235,888204389.0,1,74660
52,138,888204389.0,1,74661
52,244,888204430.0,1,74662
52,856,888204430.0,1,74663
52,189,888204430.0,1,74664
52,592,888204430.0,1,74665
52,5,888204430.0,1,74666
52,58,888204430.0,1,74667
52,942,888204465.0,1,74668
52,216,888204465.0,1,74669
52,57,888204465.0,1,74670
52,32,888204465.0,1,74671
52,110,888204466.0,1,74672
52,702,888204502.0,1,74673
52,170,888204502.0,1,74674
52,241,888204502.0,1,74675
52,618,888204502.0,1,74676
52,1079,888204502.0,1,74677
52,161,888204552.0,1,74678
52,329,888204553.0,1,74679
52,488,888204553.0,1,74680
52,657,888204553.0,1,74681
52,622,888204553.0,1,74682
52,795,888204553.0,1,74683
52,399,888204553.0,1,74684
52,101,888204553.0,1,74685
52,801,888204553.0,1,74686
52,635,888204597.0,1,74687
52,226,888204597.0,1,74688
52,169,888204597.0,1,74689
52,660,888204597.0,1,74690
52,571,888204597.0,1,74691
52,367,888204641.0,1,74692
52,108,888204641.0,1,74693
52,1028,888204641.0,1,74694
52,56,888204641.0,1,74695
52,207,888204642.0,1,74696
52,431,888204642.0,1,74697
52,112,888204757.0,1,74698
52,277,888204757.0,1,74699
52,569,888204757.0,1,74700
52,423,888204758.0,1,74701
52,26,888204758.0,1,74702
52,118,888204758.0,1,74703
52,1442,888204758.0,1,74704
52,750,888204758.0,1,74705
52,256,888204802.0,1,74706
52,693,888204802.0,1,74707
52,884,888204802.0,1,74708
52,50,888204802.0,1,74709
52,160,888204802.0,1,74710
52,78,888204802.0,1,74711
52,816,888204802.0,1,74712
52,260,888204841.0,1,74713
52,34,888204841.0,1,74714
52,254,888204841.0,1,74715
52,734,888204841.0,1,74716
52,471,888204841.0,1,74717
52,1052,888204877.0,1,74718
52,888,888204877.0,1,74719
52,52,888204877.0,1,74720
52,356,888204877.0,1,74721
52,225,888204877.0,1,74722
52,319,888204927.0,1,74723
52,91,888204927.0,1,74724
52,550,888204928.0,1,74725
52,574,888204928.0,1,74726
52,29,888204928.0,1,74727
52,284,888204928.0,1,74728
52,62,888204928.0,1,74729
52,93,888204965.0,1,74730
52,538,888204965.0,1,74731
52,217,888204965.0,1,74732
52,330,888204965.0,1,74733
52,982,888204965.0,1,74734
52,699,888204996.0,1,74735
52,492,888204996.0,1,74736
52,499,888204997.0,1,74737
52,276,888204997.0,1,74738
52,629,888204997.0,1,74739
52,462,888205033.0,1,74740
52,480,888205033.0,1,74741
52,482,888205033.0,1,74742
52,535,888205033.0,1,74743
52,357,888205087.0,1,74744
52,109,888205087.0,1,74745
52,238,888205087.0,1,74746
52,191,888205087.0,1,74747
52,53,888205088.0,1,74748
52,664,888205088.0,1,74749
52,99,888205144.0,1,74750
52,541,888205144.0,1,74751
52,321,888205144.0,1,74752
52,767,888205145.0,1,74753
52,887,888205145.0,1,74754
52,498,888205145.0,1,74755
52,9,888205145.0,1,74756
52,544,888205188.0,1,74757
52,317,888205188.0,1,74758
52,517,888205188.0,1,74759
52,649,888205188.0,1,74760
52,1090,888205188.0,1,74761
52,121,888205188.0,1,74762
52,47,888205188.0,1,74763
52,135,888205228.0,1,74764
52,166,888205228.0,1,74765
52,547,888205228.0,1,74766
52,361,888205228.0,1,74767
52,258,888205228.0,1,74768
52,38,888205228.0,1,74769
52,208,888205228.0,1,74770
52,201,888205229.0,1,74771
52,257,888205265.0,1,74772
52,203,888205265.0,1,74773
52,472,888205265.0,1,74774
52,249,888205265.0,1,74775
52,677,888205265.0,1,74776
52,931,888205265.0,1,74777
52,529,888205265.0,1,74778
52,94,888205300.0,1,74779
52,288,888205300.0,1,74780
52,754,888205300.0,1,74781
52,669,888205300.0,1,74782
52,896,888205300.0,1,74783
52,936,888205336.0,1,74784
52,449,888205336.0,1,74785
52,697,888205336.0,1,74786
448,801,888205336.0,1,74787
52,405,888205336.0,1,74788
52,113,888205370.0,1,74789
52,318,888205370.0,1,74790
52,366,888205370.0,1,74791
52,154,888205370.0,1,74792
52,125,888205370.0,1,74793
52,454,888205370.0,1,74794
52,546,888205410.0,1,74795
52,590,888205410.0,1,74796
52,275,888205410.0,1,74797
52,6,888205410.0,1,74798
52,273,888205462.0,1,74799
52,794,888205463.0,1,74800
52,913,888205463.0,1,74801
52,438,888205463.0,1,74802
52,345,888205463.0,1,74803
52,262,888205463.0,1,74804
52,96,888205533.0,1,74805
52,465,888205534.0,1,74806
52,1016,888205534.0,1,74807
52,354,888205534.0,1,74808
52,349,888205534.0,1,74809
52,1026,888205534.0,1,74810
52,818,888205534.0,1,74811
448,120,888205557.0,1,74812
52,337,888205574.0,1,74813
52,46,888205574.0,1,74814
52,92,888205574.0,1,74815
52,309,888205574.0,1,74816
52,311,888205574.0,1,74817
52,1020,888205574.0,1,74818
448,480,888205588.0,1,74819
52,1108,888205614.0,1,74820
52,867,888205614.0,1,74821
52,247,888205615.0,1,74822
52,473,888205615.0,1,74823
52,949,888205615.0,1,74824
52,973,888205659.0,1,74825
52,377,888205659.0,1,74826
52,114,888205659.0,1,74827
52,102,888205659.0,1,74828
52,307,888205660.0,1,74829
52,231,888205660.0,1,74830
52,70,888205660.0,1,74831
52,271,888205660.0,1,74832
448,383,888205696.0,1,74833
448,55,888205711.0,1,74834
52,746,888205714.0,1,74835
52,474,888205714.0,1,74836
52,179,888205714.0,1,74837
52,528,888205714.0,1,74838
52,54,888205714.0,1,74839
52,182,888205714.0,1,74840
52,599,888205714.0,1,74841
52,100,888205744.0,1,74842
52,229,888205744.0,1,74843
52,874,888205745.0,1,74844
448,698,888205764.0,1,74845
448,328,888205783.0,1,74846
52,394,888205787.0,1,74847
52,475,888205787.0,1,74848
52,299,888205787.0,1,74849
52,908,888205787.0,1,74850
52,616,888205787.0,1,74851
52,227,888205855.0,1,74852
52,232,888205855.0,1,74853
52,987,888205855.0,1,74854
52,442,888205855.0,1,74855
52,456,888205855.0,1,74856
52,1151,888205855.0,1,74857
448,783,888205866.0,1,74858
448,834,888205882.0,1,74859
52,323,888205921.0,1,74860
52,79,888205921.0,1,74861
52,520,888205921.0,1,74862
52,76,888205921.0,1,74863
52,320,888205921.0,1,74864
52,137,888205921.0,1,74865
448,945,888205937.0,1,74866
52,611,888205956.0,1,74867
52,726,888205956.0,1,74868
52,859,888205956.0,1,74869
52,573,888205956.0,1,74870
52,479,888205982.0,1,74871
448,504,888206003.0,1,74872
52,518,888206015.0,1,74873
52,253,888206015.0,1,74874
52,710,888206015.0,1,74875
52,886,888206015.0,1,74876
52,919,888206015.0,1,74877
448,310,888206022.0,1,74878
448,205,888206038.0,1,74879
52,947,888206048.0,1,74880
52,342,888206048.0,1,74881
52,469,888206048.0,1,74882
52,583,888206049.0,1,74883
52,8,888206049.0,1,74884
448,56,888206053.0,1,74885
52,938,888206094.0,1,74886
52,654,888206094.0,1,74887
52,314,888206094.0,1,74888
52,373,888206094.0,1,74889
52,513,888206095.0,1,74890
52,3,888206095.0,1,74891
52,374,888206095.0,1,74892
52,285,888206095.0,1,74893
52,1105,888206125.0,1,74894
52,264,888206125.0,1,74895
448,556,888206132.0,1,74896
448,70,888206132.0,1,74897
52,604,888206161.0,1,74898
52,300,888206161.0,1,74899
52,1003,888206161.0,1,74900
52,527,888206161.0,1,74901
448,76,888206219.0,1,74902
448,1077,888206233.0,1,74903
52,172,888206254.0,1,74904
52,714,888206254.0,1,74905
52,401,888206254.0,1,74906
52,159,888206254.0,1,74907
52,556,888206254.0,1,74908
52,84,888206295.0,1,74909
52,601,888206295.0,1,74910
52,293,888206296.0,1,74911
448,837,888206339.0,1,74912
52,758,888206362.0,1,74913
52,586,888206362.0,1,74914
52,352,888206363.0,1,74915
52,779,888206363.0,1,74916
52,7,888206363.0,1,74917
52,778,888206363.0,1,74918
52,272,888206409.0,1,74919
52,211,888206409.0,1,74920
52,1054,888206409.0,1,74921
52,587,888206410.0,1,74922
52,294,888206445.0,1,74923
52,122,888206445.0,1,74924
52,1049,888206445.0,1,74925
448,416,888206467.0,1,74926
52,435,888206485.0,1,74927
52,476,888206485.0,1,74928
52,617,888206485.0,1,74929
52,65,888206485.0,1,74930
52,61,888206485.0,1,74931
448,1540,888206492.0,1,74932
52,385,888206561.0,1,74933
52,16,888206562.0,1,74934
52,142,888206562.0,1,74935
52,803,888206562.0,1,74936
52,477,888206562.0,1,74937
52,883,888206562.0,1,74938
52,20,888206562.0,1,74939
448,742,888206576.0,1,74940
52,368,888206605.0,1,74941
52,218,888206605.0,1,74942
52,42,888206605.0,1,74943
52,796,888206605.0,1,74944
52,310,888206605.0,1,74945
52,82,888206605.0,1,74946
448,168,888206630.0,1,74947
448,752,888206630.0,1,74948
448,717,888206676.0,1,74949
52,537,888206689.0,1,74950
52,581,888206689.0,1,74951
448,1228,888206730.0,1,74952
52,251,888206764.0,1,74953
52,731,888206764.0,1,74954
52,668,888206764.0,1,74955
448,634,888206768.0,1,74956
448,869,888206768.0,1,74957
52,144,888206809.0,1,74958
448,201,888207161.0,1,74959
